PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,1999,10,75,69.88,72.57,78.58,80.55,83.62,81.9,84.32,86.66,83.87,86.58,77.71,70.66,79.79
RH2M,1999,10,75.625,69.03,72.24,78.44,81.07,83.82,82.62,85.21,87.35,84.57,87.2,77.37,69.8,79.94
RH2M,1999,10,76.25,64.82,58.9,66.25,76.85,85.71,87.14,88.8,89.49,85.79,90.22,79.8,71.28,78.88
RH2M,1999,10,76.875,78.05,65.78,63.41,76.12,87.33,90.78,91.76,90.87,88.03,93.11,86.51,82.9,83
RH2M,1999,10,77.5,79.4,71.38,54.62,60.84,77.14,81.19,79.04,78.13,73.57,88.51,85.48,84.42,76.19
RH2M,1999,10.5,75,69.33,71.65,78.35,81.05,84.15,82.12,84.74,86.44,84.01,86.49,76.79,69.48,79.6
RH2M,1999,10.5,75.625,67.31,67.65,75.28,80.19,84.36,83.62,86.23,88,85.41,87.46,76.9,69.05,79.36
RH2M,1999,10.5,76.25,64.57,53.69,61.55,73.99,85.72,88.71,90.21,90.85,87.4,91.06,81.52,73.16,78.69
RH2M,1999,10.5,76.875,72.6,58.51,54.8,70.78,83.71,88.19,88.75,88.5,84.01,91.31,85.6,80.44,79.07
RH2M,1999,10.5,77.5,72.86,64.54,45.97,58.13,71.95,75.07,73.73,72.69,67.12,85.61,82.51,80.39,70.93
RH2M,1999,11,75,69,72.32,78.28,81.38,84.33,81.93,85.23,86.33,84.17,86.57,76,68.41,79.54
RH2M,1999,11,75.625,64.62,62.33,70.91,77.86,85.09,85.3,87.84,89.09,86.03,88.46,77.06,68.04,78.65
RH2M,1999,11,76.25,65.73,54.1,59.65,72.28,85.68,89.88,91.3,91.37,88.24,91.62,82.84,75.05,79.14
RH2M,1999,11,76.875,69.21,55.68,48.06,64.6,80.13,84.12,84.59,84,79.31,89.37,84.09,78.69,75.28
RH2M,1999,11,77.5,67.73,56.5,38.82,53.8,67.92,68.83,67.45,66.32,61.34,83.95,80.06,76.54,65.85
RH2M,1999,11.5,75,68.31,71.36,76.74,80.53,84.81,82.11,86.03,86.84,84.67,87.13,75.32,67.2,79.3
RH2M,1999,11.5,75.625,64.19,59.34,67.04,75.08,86.13,87.61,90.06,90.36,86.97,90.19,79.4,69.51,78.95
RH2M,1999,11.5,76.25,67.33,55.92,57.04,68.99,85.46,90.67,91.93,91.56,88.85,91.61,83.84,77.22,79.35
RH2M,1999,11.5,76.875,66.84,55.59,44.15,59.32,78.47,81.66,82.78,81.65,77.21,88.4,82.08,76.53,73.01
RH2M,1999,11.5,77.5,67.05,54.68,36.81,50.44,68.01,67.31,66.46,65.98,62.4,84.81,80.12,75.99,65.09
RH2M,1999,12,75,66.73,66.78,72.8,78.15,86.01,83.61,87.43,88.01,86.03,88.25,75.77,67.13,78.97
RH2M,1999,12,75.625,65.92,57.26,62.62,71.88,87.1,90.31,92.55,91.55,88.7,91.78,82.93,73.84,79.85
RH2M,1999,12,76.25,67.2,53.61,50.27,61.91,83.43,89.52,91.34,90.9,88.25,90.04,83.84,77.66,77.49
RH2M,1999,12,76.875,64.73,52.28,38.93,52.82,77.39,80.75,82.77,81.64,76.84,87.11,80.29,73.07,70.85
RH2M,1999,12,77.5,69.5,58.11,37.12,49.01,72.38,72.41,73.78,73.55,70,86.21,81.1,76.11,68.36
RH2M,1999,12.5,75,64.25,60.91,67.08,74.16,86.4,85.61,88.86,89.25,87.27,89.16,77.05,68.44,78.31
RH2M,1999,12.5,75.625,66.65,54.53,57.29,67.36,86.87,91.93,94.02,92.38,89.94,91.99,84.3,76.68,79.66
RH2M,1999,12.5,76.25,66.86,52.28,44.47,55.7,80.79,86.87,89.95,89.3,86.59,88.43,83.22,76.71,75.25
RH2M,1999,12.5,76.875,66.03,50.89,35.48,46.81,76.28,79.52,82.33,81.03,77.16,85.81,80.25,71.77,69.58
RH2M,1999,12.5,77.5,71.77,58.86,36.98,46.39,74.43,76.49,79.01,77.54,74.43,85.93,80.91,74.73,69.88
RH2M,1999,8.5,75,71.73,75.7,78.93,79.62,82.54,82.2,83.81,85.21,83.82,85.55,79.6,73.28,80.19
RH2M,1999,8.5,75.625,70.3,74.94,79.08,79.92,82.96,82.79,84.25,85.51,83.76,86.27,79.77,72.6,80.21
RH2M,1999,8.5,76.25,69.53,72.87,78.47,80.4,83.78,83.93,85.36,86.64,84.36,87.07,79.62,71.93,80.37
RH2M,1999,8.5,76.875,76.7,70.82,68.67,76.76,86.21,88.7,89.19,89.07,85.02,89.82,81.81,77.83,81.79
RH2M,1999,8.5,77.5,83.62,78.38,66.15,71.14,86.24,90.75,89.11,88.17,82.84,90.29,87.67,83.82,83.22
RH2M,1999,9,75,71.08,75.39,79.01,79.87,82.73,81.6,83.86,85.58,84.12,85.92,78.91,72.38,80.06
RH2M,1999,9,75.625,69.63,75.31,79.52,80.27,82.97,82.56,84.79,86.23,84.24,86.73,79.23,71.41,80.27
RH2M,1999,9,76.25,67.49,70.13,74.48,78.49,83.73,84.56,86.41,87.36,84.34,87.65,78.9,71.01,79.6
RH2M,1999,9,76.875,78.01,69.37,65.04,75.48,86.99,90.39,90.36,89.41,85.96,91.48,84.89,81.22,82.47
RH2M,1999,9,77.5,83.13,76.35,61.25,68.09,85.35,90.17,88.24,87.21,82.83,90.47,87.42,84.53,82.13
RH2M,1999,9.5,75,70.37,74.15,78.95,80.2,83.01,81.62,83.98,86.33,84.1,86.3,78.48,71.47,79.95
RH2M,1999,9.5,75.625,69.79,74.8,79.36,80.74,83.21,82.6,85.03,86.96,84.51,87.23,78.6,70.89,80.34
RH2M,1999,9.5,76.25,65.17,64.7,69.51,76.69,83.59,84.66,86.53,87.36,83.59,87.95,77.61,69.26,78.13
RH2M,1999,9.5,76.875,78.37,66.28,63.05,75.16,87.39,90.44,90.9,89.72,86.69,92.42,85.48,82.17,82.45
RH2M,1999,9.5,77.5,81.86,73.1,57.43,64.54,83.31,87.88,85.66,84.37,79.22,90.48,86.78,84.37,79.98
RH2M,2000,10,75,72.72,77.23,79.6,81.81,80.75,82.39,84,85.08,85.58,81.9,75.03,70.38,79.7
RH2M,2000,10,75.625,71.79,77.84,79.56,82.2,81.37,83.16,86.01,86.77,86.67,82.29,73.97,68.88,80.04
RH2M,2000,10,76.25,66.13,73.41,72.34,77.1,79.68,86.36,87.66,88.91,88.78,85.56,75.4,66.94,79.02
RH2M,2000,10,76.875,75.08,77.75,69.51,75.4,80.6,88.89,88.15,90.35,90.35,88.52,84.27,77.99,82.24
RH2M,2000,10,77.5,75.32,75.48,59.35,62.61,66.24,75.09,70.15,79.06,82.67,82.05,82.68,79.64,74.17
RH2M,2000,10.5,75,72.12,77.16,79.72,82.1,80.98,82.43,84.17,85.97,86.16,81.88,74.48,69.54,79.72
RH2M,2000,10.5,75.625,69.54,75.47,76.63,80.9,80.63,83.59,86.81,88.05,87.68,82.68,73.8,68.05,79.49
RH2M,2000,10.5,76.25,64.13,68.45,65.76,74.14,77.26,87.05,88.98,90.26,89.85,86.79,76.21,68.43,78.12
RH2M,2000,10.5,76.875,70.67,69.31,61.18,68.89,75.63,85.41,84.94,88.28,88.67,86.5,79.2,75.02,77.82
RH2M,2000,10.5,77.5,71.57,68.96,52.68,55.97,62.95,72.14,68.67,76.32,77.66,76.53,77.21,77.23,69.82
RH2M,2000,11,75,72.33,77.23,79.76,82.29,81.08,82.6,84.65,86.56,86.77,82,73.51,67.76,79.71
RH2M,2000,11,75.625,65.99,71.19,71.24,79.09,79.16,85.09,87.95,89.03,88.58,83.69,73.64,66.62,78.44
RH2M,2000,11,76.25,63.69,66.44,61.33,72.81,76.6,88.03,89.81,90.81,90.2,87.6,77.99,69.62,77.93
RH2M,2000,11,76.875,68.04,65.05,55.59,62.88,69.98,81.03,80.29,84.5,85.43,83.36,76.47,72.82,73.81
RH2M,2000,11,77.5,66.83,62.61,48.25,50.57,57.88,66.1,63.32,72.24,73.8,73.45,73.74,73.44,65.19
RH2M,2000,11.5,75,71.99,76.01,77.65,81.65,80.53,83.51,85.39,87.07,87.52,82.49,72.3,65.73,79.32
RH2M,2000,11.5,75.625,64.88,68.37,65.71,76.91,78.12,87.55,89.4,90.07,89.38,85.59,75.82,66.35,78.19
RH2M,2000,11.5,76.25,64.67,65.59,55.76,69.56,75.79,88.96,90.2,90.75,90.05,87.72,81.23,70.93,77.61
RH2M,2000,11.5,76.875,65.58,63.2,51.53,58.7,67.32,79.38,78.53,83.2,83.66,81.76,77.27,71.48,71.82
RH2M,2000,11.5,77.5,65,61.03,48.62,49.64,56.38,63.85,61.86,72.16,74.96,76.27,76.17,72.57,64.88
RH2M,2000,12,75,70.04,72.92,72.52,79.88,79.91,85.59,86.76,87.92,88.58,83.94,72.62,64.69,78.78
RH2M,2000,12,75.625,65.86,66.99,60.07,73.9,78.05,90.33,91.25,91.3,90.23,88,79.85,67.47,78.62
RH2M,2000,12,76.25,63.67,61.19,47.55,62.71,72.32,87.75,89.18,89.5,88.84,86.4,82.49,71.14,75.25
RH2M,2000,12,76.875,59.72,57.24,45.43,54.1,65.78,78.62,78.34,83.71,83.5,81.84,78.47,69.78,69.74
RH2M,2000,12,77.5,64.26,60.72,49.42,51.48,60.69,69.02,68.29,78.12,80.1,81.4,81.27,73.76,68.23
RH2M,2000,12.5,75,66.94,68.35,65.5,75.88,78.39,87.68,88.25,88.81,89.1,85.62,74.06,63.5,77.68
RH2M,2000,12.5,75.625,65.68,65.11,53.9,69.19,77.25,92.01,92.61,92.21,90.46,89.14,81.9,68.1,78.14
RH2M,2000,12.5,76.25,62.32,58.17,43.1,57.18,69.92,85.54,87.11,87.89,87.24,84.73,82.37,70.48,73.03
RH2M,2000,12.5,76.875,55.67,52.79,41.84,50.99,64.57,76.99,77.2,82.91,83.28,81.67,80.77,69.63,68.22
RH2M,2000,12.5,77.5,62.06,57.69,46.91,50.8,62.85,72.63,72.5,81.94,82.86,81.38,83.53,74.31,69.15
RH2M,2000,8.5,75,73.62,77.43,80.07,80.73,80.94,82.82,83.5,82.63,85.1,81.67,76.98,71.9,79.78
RH2M,2000,8.5,75.625,72.18,77.48,79.63,81,81.27,84.22,84.94,82.91,85.55,81.99,76.26,71.25,79.88
RH2M,2000,8.5,76.25,71.65,77.6,79.21,81.62,81.82,85.75,86.47,84.41,86.16,82.69,75.33,69.41,80.17
RH2M,2000,8.5,76.875,70.11,73.64,68.37,78.25,78.56,86.05,84.79,86.27,88.39,85.61,79.6,72.12,79.3
RH2M,2000,8.5,77.5,75.56,74.83,63.13,74.75,74.78,83.75,80.1,84.97,88.73,87.29,85.17,79.29,79.35
RH2M,2000,9,75,73.22,77.89,79.89,81.1,80.98,82.57,83.42,82.67,85.06,81.81,76.59,71.79,79.74
RH2M,2000,9,75.625,71.85,77.94,79.78,81.44,81.79,84.3,85.36,83.46,85.59,82.45,75.37,70.95,80.02
RH2M,2000,9,76.25,69.06,75.69,76.29,80.14,81.18,85.12,86.02,85.11,86.5,83.12,74.02,67.68,79.15
RH2M,2000,9,76.875,71.22,75.66,68.42,77.56,79.04,86.54,85.04,87.36,89.38,87.9,83.17,73.81,80.41
RH2M,2000,9,77.5,75.59,75.03,61.37,71.89,72.81,81.4,76.69,83.26,88.22,87.27,85.42,80.34,78.25
RH2M,2000,9.5,75,73.19,77.54,79.76,81.7,80.9,82.44,83.73,83.62,85.09,81.82,75.78,70.69,79.68
RH2M,2000,9.5,75.625,72.27,78.01,79.98,82.05,81.71,83.62,85.66,84.95,86.13,82.59,74.55,69.79,80.1
RH2M,2000,9.5,76.25,66.72,73.95,74.16,78.19,79.6,84.33,85.51,85.97,86.48,83.1,72.38,65.75,78.01
RH2M,2000,9.5,76.875,73.61,77.67,69.99,75.83,79.19,87.3,86.04,88.64,89.46,88.1,83.46,76.42,81.3
RH2M,2000,9.5,77.5,74.94,76.32,61.5,68.01,70.43,78.94,72.79,82.05,86.64,86.25,84.48,78.97,76.75
RH2M,2001,10,75,73.63,79.18,76.99,81.32,79.95,80.73,84.84,86.74,84.02,82.66,76.05,69.69,79.64
RH2M,2001,10,75.625,72.69,79.74,77.29,81.66,80.19,81.19,86.59,88.61,84.69,82.82,76.77,69.01,80.1
RH2M,2001,10,76.25,65.8,71.72,64.78,81.3,83.61,87.13,89.8,89.76,87.23,86.55,81.01,70.66,79.97
RH2M,2001,10,76.875,70.71,68.06,62.06,78.85,86.36,91.96,92.08,90.85,90.44,90.66,88.46,83.84,82.93
RH2M,2001,10,77.5,75.05,61.02,48.39,70.77,74.25,82.55,80.75,80.97,81.97,86.72,88.24,86.73,76.53
RH2M,2001,10.5,75,72.6,79.17,77.04,81.03,79.55,80.73,85.96,87.55,84.04,81.26,75.94,68.72,79.46
RH2M,2001,10.5,75.625,70.14,76.93,74.21,81.01,80.36,82.56,88.24,89.53,85.42,82.5,77.35,68.45,79.73
RH2M,2001,10.5,76.25,64.03,65.67,60.28,80.06,83.83,88.96,91.1,90.84,88.88,87.44,83.24,72.63,79.8
RH2M,2001,10.5,76.875,67.62,59.26,54.79,74.51,82.76,89.7,90.01,88.93,87.56,88.52,87.2,80.18,79.36
RH2M,2001,10.5,77.5,71.42,55.22,44.38,63.83,69.18,77.95,75.37,75.77,76.43,80.34,83.74,80.27,71.24
RH2M,2001,11,75,72.53,79.26,76.73,80.5,79.59,81.63,87.13,88.49,84.27,80.27,75.64,67.34,79.44
RH2M,2001,11,75.625,67.4,72.16,69.1,79.89,81.03,85.29,89.92,90.41,86.54,83.22,77.83,66.93,79.17
RH2M,2001,11,76.25,64.3,62.72,58.79,78.22,83.27,90.42,91.77,91.26,89.65,88.49,85.01,73.92,79.89
RH2M,2001,11,76.875,66.73,53.7,49.2,70.19,78.73,85.79,85.27,84.34,83.09,85.26,85.53,77.27,75.54
RH2M,2001,11,77.5,66.21,49.67,40.42,60.36,65.75,71.6,67.41,68.25,71.22,75.75,80.43,74.29,66.03
RH2M,2001,11.5,75,72.34,77.76,74.75,79.8,79.92,83.74,87.98,89.36,85.1,80.21,75.38,66.47,79.4
RH2M,2001,11.5,75.625,66.12,68.48,64.23,78.74,81.76,88.42,91.31,91.16,87.92,85.29,80.32,68.52,79.4
RH2M,2001,11.5,76.25,64.52,59.58,55.51,74.9,82.06,91.04,91.81,91.37,89.99,89.37,86.43,76.06,79.48
RH2M,2001,11.5,76.875,65.97,50.15,46.44,67.11,75.94,83.03,81.88,81.5,81.09,83.83,84.23,75.49,73.18
RH2M,2001,11.5,77.5,64.92,46.86,39.53,61.56,65.8,68.76,64.95,66.2,71.69,77.83,81.61,73.8,65.38
RH2M,2001,12,75,70.35,73.79,70.56,78.92,80.47,86.45,89.44,90.51,86.58,81.77,76.3,67.14,79.37
RH2M,2001,12,75.625,65.12,64.43,60.06,77.28,81.97,91.16,92.79,92.09,89.31,88.17,84.3,73.51,80.08
RH2M,2001,12,76.25,62.36,51.69,48.4,69.84,78.74,89.32,90.73,90.67,89.07,88.7,86.08,77.08,77.02
RH2M,2001,12,76.875,61.23,43.08,41.05,63.99,73.56,80.8,80.73,81.18,81.14,84.31,82.7,72.95,70.71
RH2M,2001,12,77.5,65.89,45.71,39.92,63.42,70.19,71.87,70.9,72.25,77.39,83.51,84.45,75.9,68.57
RH2M,2001,12.5,75,65.76,67.55,64.68,77.32,80.68,88.25,91.12,91.49,87.73,83.93,77.91,68.16,78.76
RH2M,2001,12.5,75.625,62.8,58.02,55.61,74.77,81.12,92.27,93.93,93.01,90.28,89.91,85.76,76.57,79.61
RH2M,2001,12.5,76.25,60.88,44.61,44.4,65.93,74.53,86.25,88.8,89.1,87.51,87.41,84.64,76.16,74.35
RH2M,2001,12.5,76.875,58.4,37.77,36.95,61.22,71.18,77.61,79.19,80.46,80.99,84.73,81.92,71.8,68.7
RH2M,2001,12.5,77.5,65.45,43.84,38.9,62.28,71.59,73.98,74.55,76.83,80.04,85.44,85.17,76.88,69.73
RH2M,2001,8.5,75,74.64,79.16,76.76,82.05,81.35,80.2,84.29,84.79,83.76,84.86,76.53,72.08,80.04
RH2M,2001,8.5,75.625,73.24,79.24,76.95,82.1,81.46,81.26,85.29,85.9,84.16,84.86,76.09,72.06,80.22
RH2M,2001,8.5,76.25,71.45,78.44,77.05,82.9,81.79,82.55,87.74,87.88,85.12,85.18,76.43,72.64,80.77
RH2M,2001,8.5,76.875,69.25,69.22,66.56,78.33,85.22,86.99,90.72,90.19,88.16,88.44,83.79,81.56,81.61
RH2M,2001,8.5,77.5,75.24,69.05,57.73,78.11,88.43,88.64,90,89.1,88.5,90.05,89.18,87.88,82.73
RH2M,2001,9,75,74.34,79.08,76.82,81.82,80.87,80.18,84.13,85.5,83.64,84.27,76.27,70.78,79.81
RH2M,2001,9,75.625,72.85,79.44,77.08,82.01,80.9,81.53,85.54,87.18,84.07,84.36,75.86,70.38,80.1
RH2M,2001,9,76.25,68.58,75.6,72.01,81.21,81.56,83.72,87.8,88.5,85.07,85.13,76.78,70.96,79.76
RH2M,2001,9,76.875,69.42,69.24,61.31,79.43,86.9,89.83,91.22,89.91,88.86,89.99,86.89,83.3,82.25
RH2M,2001,9,77.5,74.78,66.92,51.29,76.4,87.31,88.21,88.49,87.51,87.94,89.95,89.24,87.6,81.38
RH2M,2001,9.5,75,74.34,79.24,76.88,81.46,80.34,80.65,84.27,86.12,83.78,83.75,76.2,69.87,79.74
RH2M,2001,9.5,75.625,73.67,79.78,77.45,81.81,80.47,81.56,85.88,87.9,84.28,83.92,76.8,69.29,80.23
RH2M,2001,9.5,76.25,67.21,73.52,67.23,79.76,81.33,84.31,87.67,87.94,84.59,84.71,77.65,68.26,78.69
RH2M,2001,9.5,76.875,69.52,68.77,59.9,79.33,86.83,90.96,91.31,89.66,88.96,90.03,87.54,82.93,82.21
RH2M,2001,9.5,77.5,73.72,64.8,49.43,75.69,82.97,86.91,85.94,85.03,86.42,89.49,89.27,87.1,79.8
RH2M,2002,10,75,75.07,73.88,77.92,80.46,82.62,82.67,81.33,86.86,80.18,83.07,79.67,68.11,79.35
RH2M,2002,10,75.625,74.73,73.34,77.97,80.82,82.73,83.35,83.29,87.79,80.95,83.34,79.45,67.62,79.65
RH2M,2002,10,76.25,68.75,59.58,63.08,74.2,83.14,87.41,86.96,89.9,84.67,86.75,82.17,69.48,78.11
RH2M,2002,10,76.875,76.98,65.15,60.4,68.48,84.39,90.3,89.25,90.96,88.28,90.51,88.16,81.13,81.27
RH2M,2002,10,77.5,76.36,71.71,56.25,57.94,73.45,79.59,74.72,75.37,73.93,84.33,85.59,78.4,73.99
RH2M,2002,10.5,75,74.49,73.2,78.05,80.34,82.88,83.21,82.05,87.23,80.85,83.26,78.73,66.65,79.28
RH2M,2002,10.5,75.625,72.27,69.55,74.69,78.64,82.78,84.66,84.46,88.48,82.22,83.7,78.66,67.19,79
RH2M,2002,10.5,76.25,66.49,56.12,57.68,69.75,82.48,89.19,88.48,90.56,86.61,87.87,83.27,70.79,77.56
RH2M,2002,10.5,76.875,70.4,60.87,51.62,62.31,80.01,88.12,86.55,87.94,85.2,87.38,85.73,74.73,76.83
RH2M,2002,10.5,77.5,70.45,67.75,49.47,49.34,68.37,75.36,71.51,71.96,68.28,77.38,80.28,72.16,68.53
RH2M,2002,11,75,73.79,72.68,78.11,80.21,83.22,83.46,82.38,87.62,81.56,83.22,78.19,64.38,79.1
RH2M,2002,11,75.625,68.29,63.93,69.33,75.16,82.98,86.41,86.04,89.48,84.18,84.57,78.29,65.97,77.97
RH2M,2002,11,76.25,65.83,56.05,55.36,66.62,81.91,90.37,89.44,90.75,87.78,88.59,84.64,71.94,77.56
RH2M,2002,11,76.875,67.61,59.35,46.95,56.44,75.37,84.39,81.97,82.57,79.64,83.8,83.32,70.37,72.72
RH2M,2002,11,77.5,65.88,62.97,44.38,43.71,63.43,70.54,63.81,65.43,61.78,73.35,76.46,67.16,63.25
RH2M,2002,11.5,75,72.57,71.58,76.77,78.9,83.47,84.14,83.38,88.41,82.61,83.27,77.62,63.51,78.89
RH2M,2002,11.5,75.625,66.73,60.64,64.61,71.34,83.19,88.52,87.99,90.48,86.25,86.63,80.79,68.21,78.05
RH2M,2002,11.5,76.25,66.71,56.48,52.4,62.34,80.9,90.86,89.87,90.42,88.37,88.66,85.64,73.4,77.29
RH2M,2002,11.5,76.875,66.42,58.98,45.37,51.26,72.45,82.62,79.37,79.28,75.95,81.71,80.72,67.27,70.18
RH2M,2002,11.5,77.5,66.26,61.79,43.05,42.59,61.57,69.74,61.91,63.05,60.94,74.72,75.89,66.1,62.31
RH2M,2002,12,75,70.78,68.55,72.57,75.97,83.69,85.98,85.95,90.04,84.26,84.45,77.77,65.14,78.82
RH2M,2002,12,75.625,67.84,59.27,59.99,67.3,82.96,90.74,90.35,91.57,88.06,89.13,84.7,73.26,78.88
RH2M,2002,12,76.25,65.3,53.37,45.8,55.05,77.23,89.38,88.65,88.85,86.99,87,84.13,71.81,74.59
RH2M,2002,12,76.875,60.88,54.96,40.03,44.32,69.51,82.48,78.64,78.51,74.59,80.53,77.63,63.5,67.2
RH2M,2002,12,77.5,68.49,61.86,42.52,42.6,63.69,75.64,70.13,68.96,66.47,78.09,76.19,66.9,65.15
RH2M,2002,12.5,75,67.99,63.6,66.17,71.53,82.82,87.84,88.27,91.49,85.65,86.39,78.66,66.58,78.17
RH2M,2002,12.5,75.625,68.54,57.41,54.34,62.8,81.48,91.79,91.69,92.4,89.29,90.05,85.05,74.53,78.41
RH2M,2002,12.5,76.25,63.69,51.81,41.3,49.61,72.96,86.6,86.06,86.54,84.2,84.98,81.28,68.15,71.55
RH2M,2002,12.5,76.875,57.9,52.65,36.34,38.91,66.44,81.57,77.54,77.09,73.43,79.86,75.8,61.82,65.02
RH2M,2002,12.5,77.5,68.93,59.57,41,40.64,64.27,80.25,74.31,72.99,69.45,79.41,75.07,65.77,66.02
RH2M,2002,8.5,75,75.94,72.63,76.18,79.14,82.31,80.64,81.53,85.98,79.68,82.16,81.29,71.52,79.12
RH2M,2002,8.5,75.625,75.43,71.32,76,79.06,82.2,81.24,83.6,86.51,80.34,82.94,81.44,70.74,79.29
RH2M,2002,8.5,76.25,74.42,69.9,74.9,79.73,82.23,82.97,85.76,88.83,81.27,83.69,81.24,70.81,79.71
RH2M,2002,8.5,76.875,72.72,65.82,65.3,71.43,82.56,85.88,84.52,87.87,79.55,86.19,84.78,78.89,78.88
RH2M,2002,8.5,77.5,77.15,70.72,64.22,68.73,83.68,87.34,82.05,82.79,74.23,87.53,89.6,86.89,79.65
RH2M,2002,9,75,75.55,73.06,76.58,80.08,82.45,81.06,81.38,86.6,79.87,82.28,80.67,69.98,79.17
RH2M,2002,9,75.625,75.23,71.88,76.95,79.9,82.39,81.99,84.31,87.55,80.17,82.99,80.91,69.1,79.5
RH2M,2002,9,76.25,72.29,66.1,71.3,77.27,81.89,84.03,86.18,89.23,81.2,83.87,80.67,69.2,78.68
RH2M,2002,9,76.875,73.74,64.17,60.96,70,84.02,88.23,86.86,89.17,84.38,89.26,88.35,81.24,80.13
RH2M,2002,9,77.5,77.85,71.13,59.6,65.07,82.53,86.97,81.66,82.64,77.48,87.55,89.22,85.26,78.97
RH2M,2002,9.5,75,75.18,73.71,77.42,80.41,82.52,81.87,81.06,86.62,79.81,82.57,80.31,68.52,79.2
RH2M,2002,9.5,75.625,75.07,73.21,77.95,80.6,82.57,82.72,83.63,87.72,80.49,83.18,80.61,67.63,79.65
RH2M,2002,9.5,76.25,69.23,61.85,66.43,74.73,81.3,84.64,85.25,88.53,81.54,83.88,80.04,66.66,77.1
RH2M,2002,9.5,76.875,75.82,63.91,59.99,68.55,84.42,89.27,87.99,90.03,86.56,90.07,88.32,81.68,80.66
RH2M,2002,9.5,77.5,77.93,71.34,58.54,63.62,79.77,85.09,78.78,80.31,77.68,87.69,88.26,82.37,77.66
RH2M,2003,10,75,72.04,76.95,75.75,77.77,79.11,81.85,84.96,82.52,82.5,81.83,76.37,69.16,78.4
RH2M,2003,10,75.625,71.09,77.26,76.24,78.44,79.58,82.43,85.95,84.89,83.02,82.55,75.99,68.76,78.85
RH2M,2003,10,76.25,64.1,70.33,69.72,76.6,83.18,85.89,89.92,89.44,85.93,86.67,77.87,68.2,79.03
RH2M,2003,10,76.875,71.79,71.15,68.37,74.95,87.02,89.16,92.47,92.01,88.71,90.48,87.26,81.01,82.94
RH2M,2003,10,77.5,70.06,66.62,61.33,64.45,72.33,75.81,81.99,81.42,77.01,86.31,89.97,82.34,75.87
RH2M,2003,10.5,75,71.1,76.35,75.34,77.76,79.27,81.93,84.8,82.69,82.34,82.04,74.62,68.35,78.05
RH2M,2003,10.5,75.625,68.35,75.22,73.48,77.66,79.86,83.08,86.6,85.58,83.81,83.25,74.98,67.62,78.3
RH2M,2003,10.5,76.25,61.47,66.6,65.01,74.62,81.67,86.68,91.3,90.4,87.53,88.09,79.75,67.95,78.48
RH2M,2003,10.5,76.875,63.21,61.7,60.1,70.65,81.03,85.92,90.78,90.01,85.94,88.4,85.05,74.91,78.24
RH2M,2003,10.5,77.5,63.28,56.35,53.64,56.86,68.18,71.19,76.71,76.37,71.71,80.75,85.16,75.98,69.77
RH2M,2003,11,75,70.61,75.87,75.21,77.89,79.49,81.9,84.52,83.35,82.26,82.11,73.07,67.79,77.85
RH2M,2003,11,75.625,65.33,70.87,69.09,77.04,80.17,84.23,87.82,87.05,85.01,84.54,73.49,65.13,77.51
RH2M,2003,11,76.25,61.98,64.7,62.54,73.36,80.13,87.47,92.15,90.92,88.23,89.07,80.17,66.64,78.18
RH2M,2003,11,76.875,60.36,56.21,55.57,66.88,73.93,81.7,87.02,85.07,80.23,85.51,82.65,70.83,73.93
RH2M,2003,11,77.5,56.8,49.4,49.24,51.83,62.8,65.58,70.82,70.08,65.12,77.53,81.02,70.56,64.34
RH2M,2003,11.5,75,70.32,74.37,73.83,77.58,79.65,82.16,85.1,84.63,82.84,82.46,73.07,66.58,77.73
RH2M,2003,11.5,75.625,65.21,67.95,65.52,75.62,79.37,85.78,89.88,89.16,86.64,86.73,75.47,64.17,77.67
RH2M,2003,11.5,76.25,63.85,62.93,59.58,70.75,77.32,87.61,92.4,91.17,88.91,89.33,81.2,65.79,77.64
RH2M,2003,11.5,76.875,60.58,54.37,53.62,62.42,68.71,79.1,84.07,81.48,76.58,83.44,80.86,68.42,71.24
RH2M,2003,11.5,77.5,56.47,49.21,48.61,50.83,59.3,63.44,68.89,68.02,64.24,78.95,81.24,69.59,63.33
RH2M,2003,12,75,69.61,71.3,70.57,76.02,78.94,83.42,87.58,87.18,84.72,83.8,74.75,65.94,77.85
RH2M,2003,12,75.625,66.65,66.41,62.39,72.41,77,87.32,92.41,91.58,88.66,89,80.49,66.2,78.43
RH2M,2003,12,76.25,61.62,57.42,53.59,64.67,71.11,85.07,91.2,90.43,88.58,87.68,81.9,65.24,74.96
RH2M,2003,12,76.875,55.45,49.05,48.18,55.4,63.22,76.55,82.16,80.92,76.65,82.13,78.57,64.52,67.84
RH2M,2003,12,77.5,58.46,50.24,47.89,50.57,58.36,67.12,72.79,72.91,71.03,81.62,82.29,69.98,65.37
RH2M,2003,12.5,75,67.27,66.36,65.47,71.95,75.33,84.65,90.6,89.97,86.84,85.37,76.14,65.76,77.2
RH2M,2003,12.5,75.625,65.89,63.48,57.82,67.17,72.5,87.58,93.98,93.2,90.19,89.72,82.72,68.77,77.82
RH2M,2003,12.5,76.25,57.51,52.09,48.7,58.25,64.72,81.61,89.15,88.88,86.9,85.89,80.97,65.86,71.81
RH2M,2003,12.5,76.875,51.54,44.7,43.09,49.8,57.04,73.62,79.94,80.53,77.54,81.55,76.69,62.31,64.98
